Ax,Ay,Az,Gx,Gy,Gz,Label
-0.236,-0.186,0.382,4.865,-10.290,286.685,SHAKE
-0.078,0.429,0.448,63.954,-20.659,286.685,SHAKE
0.163,0.809,0.611,81.043,-3.964,286.685,SHAKE
0.060,1.823,0.623,16.529,22.802,286.685,SHAKE
-0.966,1.997,0.225,-146.545,56.928,129.964,SHAKE
0.055,1.962,0.052,25.996,-38.640,-68.574,SHAKE
-0.108,1.531,0.491,76.869,-9.538,-103.880,SHAKE
-0.369,1.645,0.439,42.805,4.218,-163.188,SHAKE
-0.350,1.371,0.312,14.648,-4.104,-270.436,SHAKE
-0.293,1.011,0.391,30.196,-19.451,-286.685,SHAKE
-0.279,0.518,0.567,5.845,-27.930,-286.685,SHAKE
-0.294,0.014,0.616,-53.611,-31.710,-286.685,SHAKE
-0.334,-0.585,0.402,-61.110,0.744,-286.685,SHAKE
-0.500,-0.935,0.459,-56.184,8.365,-213.938,SHAKE
-0.593,-1.233,0.424,-70.796,-8.549,-126.779,SHAKE
-0.555,-1.305,0.351,-54.932,-25.121,-8.382,SHAKE
-0.425,-1.376,0.614,8.164,-47.539,131.469,SHAKE
-0.412,-1.213,0.827,0.385,-46.463,251.519,SHAKE
-0.008,-0.297,0.638,-35.998,-37.371,286.685,SHAKE
0.436,0.503,0.598,37.861,-42.910,286.685,SHAKE
0.596,1.298,0.748,102.681,7.621,286.685,SHAKE
0.217,1.995,0.684,40.145,38.028,286.685,SHAKE
-0.242,1.997,0.255,-150.701,-41.624,224.359,SHAKE
-0.117,1.976,0.979,-47.976,-112.298,-72.713,SHAKE
0.100,1.567,0.347,49.612,21.298,-148.452,SHAKE
-0.123,1.555,0.395,50.365,-4.847,-192.439,SHAKE
-0.195,1.149,0.413,20.212,-42.525,-269.614,SHAKE
-0.254,0.762,0.667,13.405,-61.679,-286.685,SHAKE
-0.300,0.437,0.938,15.908,-52.544,-286.685,SHAKE
-0.279,0.139,0.972,-21.149,-13.449,-286.685,SHAKE
-0.214,-0.423,0.666,-56.822,45.579,-286.685,SHAKE
-0.382,-1.147,0.356,-57.881,63.385,-261.949,SHAKE
-0.508,-1.554,0.269,1.663,29.234,-89.092,SHAKE
-0.501,-1.645,0.487,44.555,-8.986,67.104,SHAKE
-0.211,-0.889,0.652,48.807,-41.816,279.991,SHAKE
-0.077,0.128,0.617,27.746,-67.524,286.685,SHAKE
0.037,0.537,0.608,57.995,-49.612,286.685,SHAKE
0.152,0.890,0.692,83.746,-8.759,286.685,SHAKE
0.138,1.403,0.705,56.481,9.870,286.685,SHAKE
-0.348,1.997,0.825,-20.073,-0.507,205.992,SHAKE
0.220,1.856,0.044,34.195,-63.507,14.184,SHAKE
0.071,1.032,0.699,37.546,-17.911,-9.135,SHAKE
-0.146,1.201,0.505,12.066,-22.496,-12.688,SHAKE
-0.343,1.133,0.555,4.279,-17.675,-56.420,SHAKE
-0.175,0.419,0.302,-5.889,-8.470,-57.951,SHAKE
-0.365,0.250,0.466,10.736,-21.534,-48.248,SHAKE
-0.455,0.103,0.714,27.904,-22.138,1.435,SHAKE
-0.438,0.495,0.829,32.559,-25.655,35.621,SHAKE
-0.346,0.498,0.853,21.411,-9.704,49.009,SHAKE
-0.227,0.582,0.702,-11.121,21.525,77.936,SHAKE
0.134,1.227,-0.220,-1.452,21.814,89.897,SHAKE
0.112,1.334,0.399,12.163,-22.654,23.433,SHAKE
0.020,1.015,0.471,4.200,-26.049,3.491,SHAKE
-0.110,0.824,0.431,-9.345,3.517,-4.812,SHAKE
-0.172,0.914,0.519,-62.484,26.469,0.044,SHAKE
-0.440,0.680,0.560,-12.180,18.016,29.829,SHAKE
-0.187,1.019,0.686,0.770,0.000,73.780,SHAKE
-0.236,1.087,0.784,-13.606,-23.888,105.201,SHAKE
-0.168,1.101,0.952,-32.060,-75.775,151.113,SHAKE
-0.183,1.072,0.830,-83.615,-149.572,210.753,SHAKE
-0.084,0.754,0.614,-99.146,-169.006,223.423,SHAKE
0.170,0.452,0.429,-76.353,-138.600,184.319,SHAKE
0.441,0.166,0.459,-28.875,-83.230,124.574,SHAKE
0.564,-0.019,0.481,17.596,-32.419,48.825,SHAKE
0.607,-0.165,0.600,48.702,-14.682,-26.154,SHAKE
0.533,-0.007,0.644,47.416,-20.423,-134.732,SHAKE
0.353,0.164,0.561,31.176,-20.186,-222.670,SHAKE
0.141,0.326,0.418,26.425,-15.750,-285.871,SHAKE
-0.051,0.794,0.384,31.946,26.478,-286.685,SHAKE
-0.239,1.455,0.540,21.997,61.862,-278.302,SHAKE
-0.427,1.501,0.679,-32.847,49.945,-141.943,SHAKE
-0.548,1.375,0.664,-30.730,24.614,-72.485,SHAKE
-0.523,1.435,0.648,-12.512,-12.556,0.184,SHAKE
-0.465,1.507,0.531,-25.751,-36.138,93.984,SHAKE
-0.342,1.369,0.599,-21.875,-17.421,197.374,SHAKE
-0.260,1.259,0.773,17.675,-36.855,247.958,SHAKE
-0.298,1.004,0.682,-18.760,-31.736,286.685,SHAKE
-0.017,0.473,0.754,-48.037,-43.890,286.685,SHAKE
0.274,0.039,0.649,-63.341,-76.772,272.457,SHAKE
0.486,-0.070,0.529,-48.597,-89.145,216.291,SHAKE
0.598,-0.260,0.439,1.435,-74.673,128.432,SHAKE
0.652,-0.376,0.518,36.435,-26.145,14.245,SHAKE
0.611,-0.232,0.630,16.389,-3.386,-111.177,SHAKE
0.525,-0.067,0.545,-2.940,-12.959,-186.594,SHAKE
0.231,0.069,0.482,-22.295,5.224,-273.184,SHAKE
0.038,0.394,0.385,-5.521,52.054,-286.685,SHAKE
-0.105,1.004,0.389,32.471,90.685,-286.685,SHAKE
-0.174,1.537,0.568,30.179,102.454,-286.685,SHAKE
-0.428,1.742,0.810,-20.694,82.600,-159.145,SHAKE
-0.548,1.498,0.878,-13.703,20.536,-32.384,SHAKE
-0.534,1.557,0.715,-20.764,-52.194,56.621,SHAKE
-0.475,1.502,0.587,-35.341,-73.106,123.130,SHAKE
-0.294,1.393,0.554,-50.479,-56.936,212.905,SHAKE
-0.315,1.164,0.518,-47.014,-47.644,286.633,SHAKE
-0.219,0.920,0.783,-20.624,-37.888,286.685,SHAKE
-0.026,0.385,0.751,-54.906,-53.865,286.685,SHAKE
0.315,-0.091,0.638,-44.021,-99.382,281.794,SHAKE
0.614,-0.300,0.428,2.791,-95.270,179.410,SHAKE
0.658,-0.413,0.420,42.752,-44.818,75.136,SHAKE
0.711,-0.504,0.626,64.540,-4.620,-10.141,SHAKE
0.669,-0.274,0.639,35.805,-6.939,-125.930,SHAKE
0.530,-0.060,0.480,-11.217,1.592,-223.221,SHAKE
0.380,0.121,0.430,-30.844,22.802,-277.900,SHAKE
0.114,0.472,0.319,-17.622,60.104,-286.685,SHAKE
-0.075,0.967,0.372,13.169,104.772,-286.685,SHAKE
-0.197,1.606,0.630,33.425,108.815,-262.089,SHAKE
-0.295,1.699,0.792,29.995,88.769,-166.128,SHAKE
-0.369,1.490,0.890,20.274,42.298,-27.239,SHAKE
-0.354,1.278,0.775,2.450,-31.062,36.838,SHAKE
-0.246,1.466,0.553,-14.927,-62.178,92.251,SHAKE
-0.204,1.428,0.506,-13.248,-40.897,154.700,SHAKE
-0.153,1.031,0.669,8.488,7.227,226.958,SHAKE
-0.022,0.889,1.034,41.702,-20.370,235.331,SHAKE
0.127,0.610,0.739,-23.861,-47.976,249.541,SHAKE
0.256,0.315,0.617,1.505,-71.496,226.634,SHAKE
0.461,0.086,0.533,41.160,-73.692,158.629,SHAKE
0.557,-0.075,0.571,69.265,-47.250,76.300,SHAKE
0.619,-0.254,0.660,52.194,-35.840,-28.823,SHAKE
0.624,-0.099,0.480,24.369,-58.599,-105.420,SHAKE
0.430,0.195,0.138,0.656,-39.778,-187.337,SHAKE
0.253,0.417,0.122,17.062,38.894,-238.411,SHAKE
0.113,0.651,0.235,33.075,82.827,-270.996,SHAKE
-0.070,1.139,0.380,33.862,89.031,-264.723,SHAKE
-0.127,1.595,0.582,7.464,67.226,-187.915,SHAKE
-0.268,1.541,0.640,-26.775,26.066,-66.491,SHAKE
-0.276,1.565,0.622,-40.810,-11.751,21.796,SHAKE
-0.299,1.524,0.507,-39.331,-28.656,85.243,SHAKE
-0.192,1.353,0.533,-31.622,-13.711,154.341,SHAKE
-0.080,1.086,0.614,-45.019,-13.160,211.584,SHAKE
0.110,0.768,0.629,-40.451,-39.611,217.035,SHAKE
0.180,0.643,0.541,-37.905,-56.621,223.458,SHAKE
0.364,0.406,0.480,1.776,-56.919,186.594,SHAKE
0.522,0.291,0.468,33.092,-37.669,139.160,SHAKE
0.582,0.289,0.505,45.658,-17.080,101.272,SHAKE
0.621,0.233,0.631,35.306,-1.365,73.955,SHAKE
0.634,0.234,0.609,5.784,-12.241,33.127,SHAKE
0.646,0.245,0.487,-16.345,-18.620,-5.084,SHAKE
0.627,0.257,0.427,-23.301,-16.083,-30.931,SHAKE
0.558,0.360,0.371,-20.632,-2.756,-68.766,SHAKE
0.493,0.541,0.427,2.214,16.984,-95.034,SHAKE
0.425,0.760,0.493,27.169,20.545,-103.285,SHAKE
0.360,0.870,0.556,36.146,19.416,-99.715,SHAKE
0.317,0.967,0.605,33.381,1.750,-85.181,SHAKE
0.269,1.102,0.531,21.236,-21.691,-79.607,SHAKE
0.238,1.295,0.409,14.823,-18.821,-48.011,SHAKE
0.219,1.348,0.365,14.499,-10.745,-14.823,SHAKE
0.192,1.188,0.439,-0.595,7.035,31.132,SHAKE
0.249,1.086,0.453,-13.842,-5.932,50.400,SHAKE
0.279,0.988,0.431,-25.209,-13.116,73.290,SHAKE
0.342,0.857,0.448,-25.664,-7.787,87.850,SHAKE
0.413,0.720,0.507,-22.103,-1.977,90.344,SHAKE
0.452,0.619,0.549,-14.962,-4.323,86.651,SHAKE
0.467,0.543,0.588,6.580,-1.374,81.743,SHAKE
0.518,0.454,0.647,21.131,-4.182,73.264,SHAKE
0.553,0.348,0.614,21.962,-15.435,57.181,SHAKE
0.579,0.217,0.545,9.511,-19.688,28.079,SHAKE
0.592,0.165,0.498,-11.568,-22.566,-19.259,SHAKE
0.564,0.158,0.430,-22.181,-23.608,-59.885,SHAKE
0.522,0.300,0.307,-16.091,-20.878,-119.044,SHAKE
0.414,0.427,0.365,1.592,14.604,-178.780,SHAKE
0.326,0.600,0.403,16.362,24.701,-224.665,SHAKE
0.172,0.958,0.433,39.524,30.161,-233.030,SHAKE
0.100,1.376,0.502,33.679,27.221,-189.989,SHAKE
0.018,1.566,0.569,-5.968,13.177,-97.046,SHAKE
-0.053,1.517,0.566,-35.893,-6.860,-32.086,SHAKE
-0.061,1.371,0.451,-44.249,-29.811,30.362,SHAKE
0.004,1.392,0.296,-37.940,-30.196,76.948,SHAKE
0.048,1.187,0.358,-29.978,7.770,133.227,SHAKE
0.070,1.013,0.460,-25.454,21.079,157.019,SHAKE
0.189,0.870,0.588,-23.835,5.609,169.523,SHAKE
0.303,0.677,0.584,-17.395,-5.224,168.455,SHAKE
0.386,0.489,0.560,-11.970,-14.472,150.307,SHAKE
0.441,0.403,0.571,-5.600,-6.125,130.357,SHAKE
0.500,0.297,0.615,4.323,2.152,96.731,SHAKE
0.573,0.201,0.684,6.738,6.134,57.619,SHAKE
0.604,0.113,0.712,-9.564,2.240,17.911,SHAKE
0.601,0.185,0.610,-10.054,-16.511,-4.506,SHAKE
0.592,0.225,0.488,5.705,-34.807,-51.432,SHAKE
0.546,0.376,0.422,6.974,-9.249,-83.781,SHAKE
0.495,0.672,0.452,24.789,14.044,-103.906,SHAKE
0.421,0.820,0.482,37.196,15.767,-103.049,SHAKE
0.324,1.007,0.535,38.500,21.271,-84.175,SHAKE
0.315,1.156,0.535,38.789,15.960,-49.053,SHAKE
0.289,1.127,0.547,10.517,0.945,-14.254,SHAKE
0.307,1.056,0.521,-14.560,-9.791,-1.470,SHAKE
0.327,0.939,0.457,-35.954,-15.873,14.954,SHAKE
0.360,0.827,0.486,-31.202,-10.421,20.904,SHAKE
0.385,0.764,0.505,-20.423,-9.074,22.750,SHAKE
0.411,0.695,0.519,-12.618,-3.736,21.577,SHAKE
0.432,0.653,0.567,-4.594,1.549,17.334,SHAKE
0.435,0.627,0.600,-0.945,0.236,10.666,SHAKE
0.442,0.630,0.589,0.656,-3.395,0.254,SHAKE
0.427,0.680,0.536,5.259,-5.819,-5.346,SHAKE
0.410,0.732,0.518,8.225,-0.901,-7.691,SHAKE
0.393,0.755,0.529,8.365,1.418,-5.093,SHAKE
0.393,0.781,0.536,7.280,0.805,-4.209,SHAKE
0.384,0.801,0.537,7.709,-0.481,-1.881,SHAKE
0.406,0.825,0.574,21.788,-7.464,2.240,SHAKE
0.391,0.832,0.564,13.046,-14.481,5.057,SHAKE
0.391,0.991,0.544,12.889,-15.269,9.861,SHAKE
0.368,1.429,0.524,13.169,-21.814,79.161,SHAKE
0.288,1.038,0.584,-13.895,-18.847,183.321,SHAKE
0.445,0.779,0.533,-39.839,-56.018,169.251,SHAKE
0.469,0.597,0.369,-70.018,-76.562,166.180,SHAKE
0.656,0.009,0.161,-50.610,-48.606,155.426,SHAKE
0.736,-0.654,0.259,27.659,20.895,78.295,SHAKE
0.781,-0.829,0.593,34.283,67.603,-83.186,SHAKE
0.640,-0.529,0.535,23.704,33.066,-210.613,SHAKE
0.331,0.111,0.337,35.140,10.771,-286.685,SHAKE
0.019,0.596,0.229,59.876,60.533,-286.685,SHAKE
-0.261,1.079,0.473,89.880,96.950,-286.685,SHAKE
-0.412,1.397,0.621,55.388,70.149,-286.685,SHAKE
-0.473,1.987,0.620,-77.140,10.623,-256.559,SHAKE
-0.573,1.997,0.447,-104.956,-0.507,-33.162,SHAKE
-0.600,1.942,0.512,-42.123,4.104,146.449,SHAKE
-0.527,1.583,0.695,12.259,-13.545,215.337,SHAKE
-0.430,1.412,0.722,-56.814,-8.050,286.685,SHAKE
-0.275,0.807,0.772,-93.021,-65.345,286.685,SHAKE
-0.102,0.386,0.669,-96.119,-124.723,286.685,SHAKE
0.312,-0.016,0.352,-65.004,-138.311,285.180,SHAKE
0.555,-0.359,0.208,37.835,-76.974,201.495,SHAKE
0.739,-0.429,0.426,109.673,10.159,86.730,SHAKE
0.748,-0.387,0.592,101.964,26.101,-19.626,SHAKE
0.735,-0.307,0.769,39.069,20.317,-88.445,SHAKE
0.566,-0.166,0.577,-16.695,-15.172,-188.650,SHAKE
0.291,0.163,0.308,-1.155,-10.780,-285.705,SHAKE
0.187,0.315,0.255,41.160,6.142,-286.685,SHAKE
-0.117,0.885,0.265,65.214,60.357,-286.685,SHAKE
-0.320,1.491,0.491,27.212,87.832,-286.685,SHAKE
-0.446,1.850,0.612,-60.471,64.234,-213.876,SHAKE
-0.516,1.855,0.628,-54.766,51.599,-100.293,SHAKE
-0.514,1.869,0.639,-21.560,5.801,47.373,SHAKE
-0.538,1.793,0.539,-1.977,-27.825,184.607,SHAKE
-0.498,1.587,0.669,-21.420,-14.595,286.414,SHAKE
-0.450,1.293,0.790,-37.415,-15.400,286.685,SHAKE
-0.295,0.729,0.808,-88.095,-62.405,286.685,SHAKE
0.096,0.193,0.519,-122.255,-129.325,286.685,SHAKE
0.449,-0.190,0.216,-57.487,-143.474,270.804,SHAKE
0.620,-0.392,0.197,18.419,-98.429,198.231,SHAKE
0.784,-0.531,0.401,92.155,-22.785,82.731,SHAKE
0.805,-0.496,0.521,75.250,5.311,-17.062,SHAKE
0.733,-0.541,0.620,10.080,20.720,-127.137,SHAKE
0.640,-0.328,0.458,-17.194,6.090,-223.886,SHAKE
0.281,0.025,0.274,-9.887,12.871,-286.685,SHAKE
-0.123,0.352,0.285,14.665,80.701,-286.685,SHAKE
-0.425,0.611,0.412,-2.406,116.217,-286.685,SHAKE
-0.620,1.466,0.659,-66.360,100.091,-286.685,SHAKE
-0.665,1.896,0.805,-161.096,84.271,-278.810,SHAKE
-0.686,1.652,0.909,-79.039,48.370,-116.454,SHAKE
-0.676,1.530,0.871,-6.729,-13.790,1.689,SHAKE
-0.623,1.711,0.793,16.301,-46.104,77.341,SHAKE
-0.572,1.765,0.752,27.956,-77.831,239.374,SHAKE
-0.665,1.350,0.663,30.468,-78.444,286.685,SHAKE
-0.655,0.981,0.721,48.895,-51.879,286.685,SHAKE
-0.351,0.206,0.861,-0.560,-67.550,286.685,SHAKE
0.158,0.003,0.535,-73.150,-153.440,286.685,SHAKE
0.409,-0.377,0.201,-33.119,-182.096,286.685,SHAKE
0.604,-0.732,0.161,44.993,-134.986,242.436,SHAKE
0.878,-0.830,0.324,129.605,-58.607,59.570,SHAKE
0.852,-0.480,0.409,80.894,-13.186,-77.262,SHAKE
0.681,-0.272,0.399,21.639,22.706,-177.065,SHAKE
0.586,-0.123,0.382,-6.011,33.478,-257.014,SHAKE
0.243,0.139,0.292,-26.128,49.280,-286.685,SHAKE
-0.227,0.341,0.465,-32.454,102.690,-286.685,SHAKE
-0.565,0.961,0.557,-42.910,130.366,-286.685,SHAKE
-0.548,1.749,0.762,-81.550,131.163,-286.685,SHAKE
-0.608,1.712,0.851,-124.801,69.711,-239.383,SHAKE
-0.761,1.362,0.923,-44.818,32.559,-105.158,SHAKE
-0.727,1.309,0.775,-23.888,-39.839,-35.394,SHAKE
-0.582,1.574,0.657,-7.700,-62.729,23.747,SHAKE
-0.493,1.982,0.704,21.962,-74.436,195.370,SHAKE
-0.691,1.403,0.582,34.379,-86.721,286.685,SHAKE
-0.593,0.914,0.560,49.499,-48.309,286.685,SHAKE
-0.297,0.409,0.765,39.191,-47.626,286.685,SHAKE
0.037,0.028,0.616,-35.928,-109.769,286.685,SHAKE
0.420,-0.393,0.418,-12.101,-138.985,286.142,SHAKE
0.663,-0.570,0.328,38.754,-114.853,162.776,SHAKE
0.841,-0.629,0.335,88.944,-73.588,58.257,SHAKE
0.805,-0.433,0.398,72.459,-1.531,-72.966,SHAKE
0.644,-0.289,0.486,39.576,34.099,-210.525,SHAKE
0.485,-0.049,0.439,21.411,29.645,-285.723,SHAKE
0.044,0.244,0.369,-7.341,25.541,-286.685,SHAKE
-0.337,0.690,0.419,-60.541,70.438,-286.685,SHAKE
-0.501,1.569,0.534,-132.326,96.548,-286.685,SHAKE
-0.585,1.733,0.675,-169.566,94.439,-286.624,SHAKE
-0.685,1.465,0.866,-88.366,54.189,-186.462,SHAKE
-0.714,1.607,0.942,-24.806,-4.900,-54.766,SHAKE
-0.577,1.584,0.739,-4.200,-72.503,68.364,SHAKE
-0.515,1.659,0.657,17.001,-80.771,159.031,SHAKE
-0.476,1.313,0.593,41.204,-54.425,285.924,SHAKE
-0.346,0.661,0.554,67.375,-15.776,286.685,SHAKE
0.022,0.115,0.623,36.330,9.118,286.685,SHAKE
0.285,-0.202,0.592,-7.753,-1.724,248.474,SHAKE
0.573,-0.502,0.524,-21.569,-14.490,72.135,SHAKE
0.528,-0.137,0.531,22.916,-12.661,-124.189,SHAKE
0.365,0.202,0.465,64.111,3.465,-221.786,SHAKE
0.224,0.380,0.493,63.945,31.657,-262.815,SHAKE
0.002,0.638,0.536,8.496,59.999,-284.804,SHAKE
-0.257,0.878,0.557,-42.551,91.893,-267.383,SHAKE
-0.323,0.973,0.653,-48.632,89.793,-218.164,SHAKE
-0.494,1.080,0.617,-49.752,80.281,-173.792,SHAKE
-0.604,1.043,0.750,-31.649,53.112,-110.031,SHAKE
-0.776,1.109,0.819,-37.590,6.965,-18.620,SHAKE
-0.602,0.943,0.690,-3.789,-6.746,10.413,SHAKE
-0.238,1.087,0.410,94.684,93.923,14.945,SHAKE
-0.264,0.650,0.561,21.499,77.096,36.654,SHAKE
-0.355,0.809,0.909,33.801,-22.890,-6.702,SHAKE
-0.266,1.131,1.020,41.458,-58.284,19.766,SHAKE
-0.349,1.566,0.472,48.072,-80.386,6.046,SHAKE
-0.268,1.291,0.567,65.257,-22.426,-102.900,SHAKE
-0.318,1.374,0.511,28.604,24.351,-144.699,SHAKE
-0.395,1.319,0.399,7.726,49.158,-186.646,SHAKE
-0.350,1.118,0.359,9.608,58.984,-238.525,SHAKE
-0.340,0.855,0.383,17.710,32.401,-275.170,SHAKE
-0.430,0.326,0.506,21.438,10.789,-268.380,SHAKE
-0.439,0.017,0.547,8.243,20.790,-255.999,SHAKE
-0.575,-0.516,0.587,-5.329,32.182,-210.079,SHAKE
-0.580,-0.820,0.509,-36.479,63.149,-142.301,SHAKE
-0.537,-1.239,0.373,-89.941,43.864,-56.604,SHAKE
-0.482,-1.542,0.362,-99.592,16.800,37.021,SHAKE
-0.396,-1.152,0.363,-87.868,6.116,209.641,SHAKE
-0.142,-0.354,0.431,-70.753,-14.297,286.685,SHAKE
0.115,0.128,0.457,-11.366,-11.051,286.685,SHAKE
0.341,0.759,0.570,43.391,3.509,286.685,SHAKE
0.609,1.412,0.610,46.331,57.724,286.685,SHAKE
0.060,1.997,0.193,-19.950,45.097,286.685,SHAKE
-0.254,1.997,0.018,-52.071,-43.155,109.384,SHAKE
0.285,1.993,0.334,31.964,-18.909,-19.994,SHAKE
0.213,1.913,0.223,49.849,22.907,-64.505,SHAKE
-0.077,1.997,-0.081,18.209,-33.504,-149.765,SHAKE
-0.047,1.824,-0.056,38.675,-71.942,-265.449,SHAKE
-0.004,1.266,0.303,94.999,-127.426,-286.685,SHAKE
-0.125,0.832,0.715,63.359,-153.344,-286.685,SHAKE
-0.198,0.568,0.856,-11.874,-95.217,-286.685,SHAKE
-0.252,0.248,0.722,-60.655,-38.255,-286.685,SHAKE
-0.354,-0.348,0.465,-104.274,-7.411,-286.685,SHAKE
-0.550,-0.924,0.230,-93.677,-7.262,-264.084,SHAKE
-0.524,-1.095,0.363,-31.780,1.076,-144.016,SHAKE
-0.641,-1.153,0.435,-14.761,-29.522,-29.811,SHAKE
-0.576,-1.379,0.685,-49.254,-41.790,39.340,SHAKE
-0.518,-1.138,0.675,-102.454,-13.615,166.390,SHAKE
-0.321,-0.551,0.435,-93.853,0.507,259.753,SHAKE
-0.170,-0.238,0.479,-12.014,-10.859,286.685,SHAKE
0.072,0.330,0.520,38.964,-25.830,286.685,SHAKE
0.285,0.941,0.577,116.130,3.351,286.685,SHAKE
0.428,1.582,0.531,149.065,75.863,286.685,SHAKE
0.325,1.996,0.364,80.754,92.750,286.685,SHAKE
-0.134,1.997,-0.003,22.942,44.389,225.365,SHAKE
0.162,1.997,0.002,22.960,13.851,-11.244,SHAKE
0.238,1.864,0.050,67.463,15.435,-94.631,SHAKE
0.024,1.842,-0.085,55.947,-19.259,-156.345,SHAKE
-0.041,1.658,-0.132,27.571,-66.071,-225.365,SHAKE
-0.119,1.138,0.236,43.995,-105.350,-286.405,SHAKE
-0.192,0.791,0.427,25.594,-105.665,-286.685,SHAKE
-0.287,0.673,0.481,9.336,-111.317,-286.685,SHAKE
-0.307,0.159,0.675,-42.569,-105.963,-286.685,SHAKE
-0.513,-0.497,0.760,-123.393,-52.885,-286.685,SHAKE
-0.565,-1.194,0.462,-190.173,8.102,-244.886,SHAKE
-0.506,-1.530,0.190,-115.412,-0.717,-80.526,SHAKE
-0.598,-1.635,0.391,-64.024,-13.422,39.891,SHAKE
-0.529,-1.113,0.540,-30.747,-22.295,189.114,SHAKE
-0.354,-0.480,0.546,-17.272,-6.361,285.355,SHAKE
-0.032,0.071,0.531,20.493,2.993,286.685,SHAKE
0.091,0.472,0.553,73.412,10.220,286.685,SHAKE
0.417,0.999,0.430,138.749,75.863,286.685,SHAKE
0.560,1.902,0.074,125.834,108.290,286.685,SHAKE
0.037,1.997,-0.320,61.084,27.755,267.636,SHAKE
0.143,1.997,-0.163,29.400,-42.158,73.325,SHAKE
0.329,1.908,0.141,56.945,-29.295,-64.356,SHAKE
0.130,1.985,-0.231,22.111,-3.456,-129.736,SHAKE
0.057,1.888,-0.377,14.123,-93.520,-228.865,SHAKE
-0.001,1.358,-0.055,37.214,-147.648,-277.760,SHAKE
-0.088,0.987,0.449,41.781,-193.480,-286.685,SHAKE
-0.302,0.531,0.805,-9.695,-172.428,-286.685,SHAKE
-0.388,0.116,0.987,-76.834,-96.250,-286.685,SHAKE
-0.433,-0.226,0.833,-139.492,-33.460,-286.685,SHAKE
-0.428,-1.043,0.441,-194.941,17.745,-284.909,SHAKE
-0.610,-1.627,0.048,-186.051,1.207,-138.688,SHAKE
-0.601,-1.651,0.477,-55.274,-24.080,48.554,SHAKE
-0.496,-1.275,0.577,-19.827,-22.076,200.839,SHAKE
-0.262,-0.733,0.679,-12.819,-1.977,273.490,SHAKE
0.028,-0.126,0.550,9.021,18.821,286.685,SHAKE
0.363,0.460,0.539,67.830,28.096,286.685,SHAKE
0.558,0.973,0.494,120.496,93.660,286.685,SHAKE
0.809,1.765,0.143,140.114,136.929,286.685,SHAKE
-0.138,1.997,-0.298,-20.510,15.094,285.495,SHAKE
0.220,1.997,-0.020,-38.491,-106.041,-12.618,SHAKE
0.361,1.977,0.285,70.910,-28.438,-118.624,SHAKE
0.142,1.882,-0.002,42.368,8.881,-155.356,SHAKE
-0.054,1.722,-0.140,-1.531,-68.784,-252.945,SHAKE
-0.077,1.163,0.203,32.217,-129.736,-286.685,SHAKE
-0.057,0.876,0.539,51.870,-146.606,-286.685,SHAKE
-0.177,0.410,0.869,-2.170,-120.732,-286.685,SHAKE
-0.234,-0.213,0.923,-101.281,-44.074,-286.685,SHAKE
-0.281,-1.071,0.549,-192.745,22.698,-286.554,SHAKE
-0.534,-1.694,0.205,-232.260,1.584,-154.271,SHAKE
-0.520,-1.555,0.106,-145.320,-25.629,-21.612,SHAKE
-0.426,-1.306,0.455,-52.456,-60.296,150.255,SHAKE
-0.121,-0.806,0.798,21.298,-23.503,280.280,SHAKE
0.223,-0.115,0.745,55.501,30.581,286.685,SHAKE
0.392,0.354,0.544,86.126,50.776,286.685,SHAKE
0.905,1.182,0.180,158.401,128.284,286.685,SHAKE
0.127,1.997,-0.308,92.531,77.683,286.685,SHAKE
0.134,1.997,-0.113,-63.394,-162.619,82.294,SHAKE
0.506,1.962,0.489,25.156,-101.439,-54.057,SHAKE
0.215,1.905,0.197,26.101,33.976,-85.951,SHAKE
-0.069,1.919,-0.223,-21.997,-17.159,-185.062,SHAKE
-0.020,1.369,-0.139,14.087,-95.918,-284.200,SHAKE
-0.027,1.052,0.191,67.226,-152.075,-286.685,SHAKE
-0.068,0.735,0.839,77.315,-183.076,-286.685,SHAKE
-0.163,0.325,1.079,11.900,-124.504,-286.685,SHAKE
-0.314,-0.272,0.976,-105.481,-33.600,-286.685,SHAKE
-0.382,-0.693,0.706,-195.387,18.261,-280.927,SHAKE
-0.474,-1.191,0.374,-202.764,16.529,-203.315,SHAKE
-0.630,-1.369,0.339,-62.484,-7.315,-29.872,SHAKE
-0.476,-1.108,0.569,3.027,-31.903,114.879,SHAKE
-0.419,-0.650,0.723,28.919,-6.239,231.989,SHAKE
-0.216,-0.315,0.749,25.620,8.514,284.961,SHAKE
0.005,0.281,0.617,44.327,41.353,286.685,SHAKE
0.322,0.790,0.468,97.869,76.965,286.685,SHAKE
0.601,1.365,0.222,123.533,133.857,286.685,SHAKE
0.332,1.997,-0.065,71.234,122.421,286.685,SHAKE
-0.211,1.997,-0.302,-68.110,-45.474,176.383,SHAKE
0.230,1.981,0.153,36.768,-65.546,-73.299,SHAKE
0.110,1.797,0.139,63.455,-5.827,-125.291,SHAKE
-0.064,1.921,-0.097,8.172,-31.202,-180.486,SHAKE
-0.089,1.469,0.013,7.840,-97.965,-279.703,SHAKE
-0.066,0.941,0.346,32.533,-125.055,-286.685,SHAKE
-0.154,0.502,0.797,15.829,-139.834,-286.685,SHAKE
-0.267,0.199,0.970,-22.715,-110.241,-286.685,SHAKE
-0.390,-0.382,0.893,-118.982,-24.552,-286.685,SHAKE
